px_0,px_1,px_2,px_3,px_4,px_5,px_6,px_7,px_8,px_9,px_10,px_11,px_12,px_13,px_14,px_15,px_16,px_17,px_18,px_19,px_20,px_21,px_22,px_23,px_24,px_25,px_26,px_27,px_28,px_29,px_30,px_31,px_32,px_33,px_34,px_35,mask_0,mask_1,mask_2,mask_3,mask_4,mask_5,mask_6,mask_7,mask_8,mask_9,mask_10,mask_11,mask_12,mask_13,mask_14,mask_15,mask_16,mask_17,mask_18,mask_19,mask_20,mask_21,mask_22,mask_23,mask_24,mask_25,mask_26,mask_27,mask_28,mask_29,mask_30,mask_31,mask_32,mask_33,mask_34,mask_35,posture_meta
0.993,0.0,0.0,1.02,0.92,0.0,1.174,0.934,0.575,0.493,1.1,0.842,0.474,0.765,0.873,0.905,1.062,0.25,0.415,0.698,0.789,0.905,1.016,0.0,1.212,0.892,1.015,2.75,1.103,0.832,0.887,0.596,0.966,1.238,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,0.859,0.0,0.0,0.0,0.815,0.917,0.737,0.875,0.0,0.0,0.088,0.921,1.029,1.0,0.625,0.0,0.619,0.0,0.726,0.918,1.0,1.325,0.877,1.169,5.75,1.115,0.854,0.972,0.66,1.014,1.429,1.012,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.0,0.0,0.0,0.788,0.0,0.0,0.0,0.722,0.862,0.769,0.75,0.092,0.0,0.147,0.952,1.048,1.025,0.648,0.338,0.613,0.0,0.705,0.934,1.0,1.337,0.877,1.092,4.25,1.111,0.869,0.979,0.638,1.02,1.476,1.015,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.846,0.0,0.0,0.919,0.81,0.0,0.783,0.947,0.942,0.68,0.85,0.717,0.947,0.824,0.921,1.01,1.013,0.859,0.538,0.526,0.617,0.789,0.863,0.0,0.512,0.538,0.954,2.25,0.959,0.686,0.0,0.0,0.872,0.214,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
0.853,0.585,0.0,0.242,0.275,0.0,0.87,0.996,0.992,0.0,0.3,0.0,0.132,0.971,1.111,0.752,0.075,0.0,0.385,0.979,0.992,0.747,0.027,0.0,1.288,0.831,0.985,0.0,0.0,0.0,0.851,0.511,0.872,0.952,0.378,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front
0.0,0.0,0.0,0.889,0.0,0.0,0.0,0.855,0.729,0.743,0.925,0.067,0.0,0.176,0.937,1.048,1.013,0.641,0.0,0.619,0.0,0.705,0.912,1.0,1.362,0.908,1.062,4.25,1.107,0.869,0.965,0.638,1.02,1.452,1.018,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.944,0.0,0.0,1.071,0.87,0.0,1.13,0.982,0.975,0.687,1.05,0.767,1.158,1.088,1.048,1.095,1.125,0.93,0.723,0.634,0.695,0.895,0.912,0.0,0.675,0.692,1.092,4.5,0.996,0.752,0.007,0.021,0.932,0.0,0.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
0.881,0.631,0.077,0.515,0.31,0.0,1.043,1.009,1.0,0.0,0.325,0.0,0.395,1.088,1.159,0.829,0.125,0.0,0.892,1.048,1.055,0.779,0.033,0.0,1.362,0.892,1.092,0.0,0.0,0.095,0.894,0.574,0.912,1.143,0.412,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front
0.93,0.0,0.0,0.99,0.915,0.0,1.087,0.978,0.967,0.671,1.025,0.792,1.132,1.088,1.048,1.095,1.138,0.922,0.677,0.595,0.711,0.905,0.907,0.0,0.625,0.677,1.077,4.25,0.988,0.737,0.0,0.0,0.899,1.167,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
0.93,0.0,0.0,0.939,0.88,0.0,0.783,0.894,0.724,0.489,0.875,0.758,0.263,0.471,0.73,0.819,0.95,0.18,0.138,0.668,0.719,0.768,0.918,0.0,1.112,0.769,0.862,0.75,1.066,0.774,0.823,0.404,0.912,1.024,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.937,0.0,0.0,1.081,0.915,0.0,1.087,0.978,0.967,0.683,1.05,0.825,1.132,1.059,1.048,1.095,1.125,0.922,0.677,0.625,0.68,0.884,0.907,0.0,0.663,0.677,1.092,4.25,0.992,0.745,0.0,0.0,0.926,1.143,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
1.042,0.0,0.0,1.02,0.92,0.0,1.13,0.93,0.464,0.5,1.05,0.808,0.5,0.735,0.889,0.886,1.087,0.18,0.0,0.698,0.797,0.884,0.951,0.0,1.212,0.938,0.938,4.0,1.111,0.832,0.773,0.574,0.966,1.238,0.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,0.808,0.0,0.0,0.0,0.793,0.873,0.756,0.675,0.058,0.0,0.0,0.81,0.962,0.913,0.594,0.323,0.601,0.0,0.611,0.841,0.471,1.237,0.769,0.954,2.25,1.066,0.796,0.922,0.489,0.959,1.262,0.994,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.937,0.0,0.0,0.939,0.885,0.0,0.783,0.894,0.0,0.499,0.85,0.45,0.263,0.471,0.73,0.8,0.937,0.281,0.108,0.683,0.781,0.842,0.571,0.0,1.175,0.862,0.385,2.5,1.103,0.854,0.794,0.553,0.953,1.214,0.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.93,0.0,0.0,1.091,0.89,0.0,1.13,0.987,0.978,0.689,1.05,0.783,1.237,1.176,1.111,1.105,1.125,0.93,0.708,0.65,0.703,0.895,0.912,0.0,0.675,0.692,1.092,4.5,0.996,0.752,0.0,0.0,0.932,0.952,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
0.0,0.0,0.0,0.889,0.0,0.0,0.0,0.555,0.895,0.76,0.9,0.117,0.0,0.176,0.952,1.038,1.013,0.656,0.477,0.631,0.0,0.695,0.901,1.0,1.337,0.877,1.092,4.25,1.099,0.839,0.979,0.66,1.0,1.429,1.018,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.923,0.0,0.0,1.051,0.9,0.0,1.087,0.978,0.89,0.646,1.025,0.55,1.132,1.059,1.048,1.076,1.125,0.906,0.646,0.625,0.687,0.842,0.896,0.0,0.6,0.662,1.062,4.0,0.979,0.708,0.0,0.0,0.878,0.786,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
1.0,0.0,0.0,1.01,0.915,0.0,1.826,0.934,0.909,0.51,1.05,0.875,0.447,0.706,0.857,0.886,1.05,0.484,0.0,0.707,0.812,0.874,0.951,0.0,1.212,0.892,1.015,2.75,1.103,0.839,0.894,0.553,0.966,1.238,0.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,0.808,0.0,0.0,0.0,0.802,0.92,0.74,0.9,0.0,0.0,0.059,0.921,1.019,0.988,0.617,0.0,0.589,0.0,0.653,0.896,0.941,1.325,0.877,1.077,4.0,1.103,0.825,0.979,0.66,1.02,1.429,1.006,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.0,0.0,0.0,0.747,0.0,0.0,0.0,0.828,0.79,0.736,0.675,0.0,0.0,0.0,0.81,0.952,0.9,0.578,0.338,0.601,0.0,0.621,0.857,0.529,1.237,0.769,0.938,2.25,1.078,0.81,0.908,0.468,0.966,1.262,0.994,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.0,0.0,0.0,0.879,0.0,0.0,0.0,0.885,0.876,0.78,0.9,0.142,0.0,0.294,0.984,1.057,1.038,0.656,0.354,0.628,0.0,0.737,0.945,1.059,1.337,0.877,1.062,4.5,1.115,0.891,0.993,0.723,1.047,1.476,1.021,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.0,0.0,0.0,0.788,0.0,0.0,0.0,0.85,0.862,0.771,0.7,0.075,0.0,0.0,0.825,0.971,0.913,0.594,0.0,0.604,0.0,0.642,0.896,0.529,1.237,0.754,0.954,2.25,1.074,0.818,0.929,0.468,0.966,1.262,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.993,0.597,0.0,1.01,0.91,0.0,1.13,0.93,0.566,0.489,1.075,0.858,0.474,0.735,0.873,0.895,1.05,0.852,0.154,0.704,0.773,0.863,0.94,1.059,1.212,0.877,0.938,2.75,1.103,0.839,0.801,0.574,0.966,1.238,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,0.879,0.0,0.0,0.0,0.683,0.738,0.751,0.875,0.05,0.0,0.147,0.937,1.038,1.013,0.641,0.446,0.634,0.0,0.705,0.89,1.0,1.325,0.877,1.062,4.0,1.103,0.869,0.957,0.638,1.014,1.452,1.018,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.993,0.652,0.0,1.01,0.92,0.0,1.13,0.93,0.0,0.493,1.1,0.7,0.474,0.735,0.889,0.924,1.062,0.875,0.415,0.683,0.805,0.884,0.956,0.765,1.212,0.877,1.0,2.75,1.107,0.839,0.908,0.574,0.966,1.214,0.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1.0,0.0,0.0,1.02,0.92,0.0,1.13,0.934,0.528,0.509,1.1,0.883,0.5,0.765,0.873,0.886,1.062,0.148,0.0,0.698,0.805,0.884,0.951,0.0,1.212,0.877,1.0,2.75,1.107,0.847,0.922,0.596,0.973,1.286,0.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.986,0.629,0.0,1.01,0.895,0.0,1.13,0.925,0.887,0.496,1.05,0.775,0.447,0.706,0.841,0.867,1.05,0.625,0.092,0.653,0.719,0.747,0.907,0.0,1.1,0.785,0.831,0.5,1.058,0.766,0.809,0.426,0.905,0.952,0.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1.098,0.644,0.098,0.818,0.415,0.167,2.478,1.15,1.088,0.016,0.425,0.0,1.184,1.882,1.286,0.838,0.112,0.0,0.538,0.988,1.0,0.547,0.033,0.0,1.337,0.862,1.062,0.0,0.0,0.0,0.872,0.553,0.905,1.071,0.412,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front
0.93,0.657,0.0,0.929,0.875,0.0,0.826,0.894,0.779,0.49,0.875,0.742,0.263,0.471,0.73,0.81,0.95,0.328,0.169,0.662,0.719,0.758,0.912,0.0,1.1,0.785,0.077,0.75,1.066,0.774,0.83,0.426,0.912,1.0,0.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
1.091,0.65,0.112,0.556,0.31,0.0,1.609,1.009,0.901,0.0,0.875,0.0,0.316,1.029,1.127,0.81,0.1,0.0,0.523,0.985,1.008,0.821,0.022,0.0,1.337,0.862,1.046,0.0,0.0,0.0,0.865,0.553,0.905,0.833,0.399,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front
0.0,0.0,0.0,0.909,0.0,0.0,0.0,0.692,0.76,0.753,0.9,0.05,0.0,0.176,0.952,1.048,1.025,0.648,0.446,0.634,0.0,0.789,0.912,1.0,1.337,0.892,1.062,4.0,1.107,0.869,0.965,0.638,1.014,1.452,1.018,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.0,0.0,0.0,0.848,0.0,0.0,0.0,0.467,0.812,0.746,0.875,0.058,0.0,0.353,0.984,1.057,1.087,0.656,0.477,0.631,0.0,0.705,0.89,1.059,1.375,0.954,1.092,4.5,1.111,0.876,1.085,0.851,1.054,1.571,1.037,0.004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.0,0.0,0.0,0.859,0.0,0.0,0.0,0.771,0.881,0.776,0.9,0.125,0.0,0.118,0.937,1.038,1.013,0.641,0.477,0.607,0.0,0.705,0.94,1.0,1.325,0.877,1.092,4.25,1.111,0.869,0.979,0.638,1.02,1.452,1.021,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.86,0.612,0.0,0.323,0.29,0.0,0.696,1.0,0.994,0.0,0.3,0.0,0.184,1.029,1.286,1.019,0.463,0.062,0.431,0.982,0.992,0.758,0.033,0.0,1.312,0.846,1.015,0.0,0.0,0.0,0.865,0.553,0.885,0.024,0.387,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front
0.93,0.0,0.0,1.0,0.915,0.0,1.435,0.991,0.97,0.674,1.05,0.775,1.132,1.059,1.048,1.086,1.125,0.914,0.662,0.613,0.672,0.874,0.907,0.0,0.625,0.692,1.092,5.5,1.008,0.745,0.0,0.0,0.892,0.929,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
1.0,0.0,0.0,1.02,0.92,0.0,1.13,0.93,0.423,0.51,1.1,0.883,0.474,0.735,0.889,0.886,1.05,0.266,0.0,0.695,0.805,0.874,0.951,0.176,1.225,0.877,1.0,2.75,1.103,0.839,0.894,0.574,0.966,1.238,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.0,0.0,0.0,0.859,0.0,0.0,0.0,0.665,0.89,0.76,0.875,0.1,0.0,0.176,0.937,1.057,1.087,0.656,0.215,0.61,0.0,0.674,0.89,0.941,1.325,0.877,1.077,4.0,1.099,0.832,0.972,0.638,0.993,1.286,1.03,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
1.091,0.0,0.0,0.414,0.315,0.0,0.87,1.0,0.0,0.0,0.325,0.0,0.237,1.0,1.159,0.8,0.1,0.0,0.477,0.988,1.008,0.811,0.06,0.0,1.725,1.338,1.246,0.0,0.0,0.0,0.858,0.532,0.885,0.857,0.409,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front
0.0,0.0,0.0,0.939,0.0,0.0,0.0,0.709,0.881,0.777,0.9,0.133,0.0,0.118,0.984,1.086,1.038,0.656,0.0,0.628,0.0,0.726,0.945,1.059,1.337,0.877,1.077,4.25,1.111,0.876,0.979,0.638,1.02,1.452,1.021,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
0.937,0.0,0.0,1.051,0.905,0.0,1.087,0.982,0.97,0.676,1.05,0.742,1.158,1.088,1.063,1.095,1.138,0.93,0.662,0.598,0.672,0.884,0.929,0.059,0.625,0.677,1.077,4.25,0.988,0.737,0.0,0.0,0.905,0.333,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
0.86,0.595,0.0,0.313,0.285,0.0,0.0,1.0,0.989,0.0,0.3,0.0,0.316,1.559,1.619,1.076,0.488,0.062,0.431,0.982,1.0,0.758,0.033,0.0,1.487,0.908,1.046,0.0,0.0,0.058,0.901,0.574,0.878,0.929,0.384,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,front
0.0,0.0,0.0,0.879,0.0,0.0,0.0,0.661,0.785,0.751,0.9,0.05,0.0,0.147,0.921,1.038,1.013,0.641,0.446,0.634,0.0,0.705,0.89,1.0,1.325,0.877,1.062,4.0,1.107,0.869,0.965,0.638,1.014,1.429,1.018,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
1.007,0.0,0.0,1.04,0.925,0.0,1.13,0.93,0.669,0.494,1.1,0.842,0.474,0.706,0.857,0.914,1.087,0.227,0.338,0.689,0.781,0.842,0.962,0.0,1.275,1.031,1.031,3.0,1.099,0.832,1.007,0.681,0.973,1.238,0.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.993,0.0,0.0,1.01,0.915,0.0,1.174,0.93,0.804,0.493,1.05,0.817,0.5,0.853,0.873,0.895,1.062,0.0,0.446,0.692,0.781,0.853,0.962,0.0,1.212,0.892,0.954,2.75,1.099,0.825,0.872,0.596,0.966,1.167,0.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0.93,0.0,0.0,1.081,0.91,0.0,1.13,0.982,0.97,0.68,1.05,0.833,1.263,1.118,0.952,1.124,1.138,0.93,0.692,0.61,0.703,0.895,0.923,0.765,0.65,0.692,1.092,4.5,0.992,0.752,0.0,0.0,0.926,0.214,0.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
0.937,0.0,0.0,1.071,0.895,0.0,1.13,0.982,0.975,0.691,1.05,0.8,1.158,1.088,1.048,1.114,1.138,0.937,0.723,0.656,0.742,1.0,0.929,0.0,0.675,0.692,1.092,4.5,0.996,0.759,0.0,0.021,0.939,1.167,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,right
0.93,0.0,0.0,0.929,0.88,0.0,0.783,0.894,0.713,0.489,0.875,0.758,0.263,0.471,0.73,0.819,0.95,0.0,0.323,0.668,0.719,0.768,0.912,0.0,1.1,0.785,0.369,0.75,1.062,0.774,0.823,0.404,0.912,1.048,0.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
